time_stamp,time_stamp,sbert_jap_en__ai,sbert_jap_en__fansub,sbert_jap_en__official,sbert_jap_sp__ai,sbert_jap_sp__fansub,sbert_jap_sp__official,comet_jap_en__ai,comet_jap_en__fansub,comet_jap_en__official,comet_jap_sp__ai,comet_jap_sp__fansub,comet_jap_sp__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official,sub_jap__ai,sub_jap__fansub,sub_jap__official
99,07:31.9,0.6896466612815857,0.5080053806304932,0.7673871517181396,0.7923792600631714,0.8728925585746765,0.2862429618835449,-0.0648868083953857,-0.0267228223383426,-0.0587075091898441,0.3871672451496124,0.1925553083419799,-0.9199466109275818,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い,とにかく速い
100,07:33.4,0.7258998155593872,0.5901792049407959,0.5799723267555237,0.8016973733901978,0.6382960081100464,0.4234593510627746,-0.663135826587677,-0.8384105563163757,-0.6783344149589539,-1.144576907157898,-0.2972155809402466,-0.8902470469474792,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか,殺すどころか
101,07:35.4,0.7919433116912842,0.7058547735214233,0.6277996897697449,0.4610472619533539,0.5819017887115479,0.6649668216705322,-0.5037180781364441,-0.4017217457294464,-0.4352230727672577,-0.3635456562042236,-0.625073254108429,-0.5946181416511536,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ,眉毛の手入れをされている始末だ
102,07:38.0,0.5851901769638062,0.7502651214599609,0.7502651214599609,0.7275134325027466,0.7502651214599609,0.7502651214599609,-0.2842335999011993,-0.2357377409934997,-0.2357377409934997,-0.3136288225650787,-0.2357377409934997,-0.2357377409934997,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな,丁寧にな
103,07:41.8,0.7806085348129272,0.6141611337661743,0.6635783910751343,0.795422375202179,0.7148975133895874,0.7658736109733582,0.1251899451017379,-0.6598834991455078,-0.3608695864677429,-0.2391559481620788,-0.2483107149600982,-0.3117305040359497,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ,満月を三日月に変えるほどのパワーを持つ超生物だ
104,07:45.9,0.607960045337677,0.6903486847877502,0.6903486847877502,0.6505826115608215,0.8275644183158875,0.6099048256874084,0.4647715389728546,0.3986146748065948,0.3986146748065948,0.609059751033783,0.3218393623828888,0.4041503965854645,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20,最高速度はマッハ20
105,07:48.4,0.5794128775596619,0.786156415939331,0.8506754636764526,0.864111065864563,0.8883504271507263,0.7827997803688049,-0.673455536365509,-0.5028969645500183,-0.7149689197540283,-0.3237622678279876,-0.4057185351848602,-0.4949093163013458,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば,つまり　こいつが本気で逃げれば
106,07:51.5,0.7090397477149963,0.4688379764556885,0.7859611511230469,0.5948008298873901,0.8029325604438782,0.7866839170455933,-0.3627957105636596,-0.471938282251358,-0.3540339171886444,-0.7966955304145813,-0.5590195655822754,-0.4405854344367981,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない,われわれは破滅の時まで　手も足も出ない
107,07:55.9,0.8081772327423096,0.4435004293918609,0.6982018947601318,0.6788167357444763,0.8213268518447876,0.6975228190422058,-0.084637850522995,-0.2158315032720565,-0.1232428550720214,0.1102822870016098,0.0518361963331699,0.0591975934803485,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね,まあ　それでは面白くないのでね
108,07:58.6,0.7742993831634521,0.7055712342262268,0.6950982809066772,0.6531285047531128,0.7530900835990906,0.7462600469589233,0.3895444571971893,0.1972069442272186,0.2380583882331848,0.3036631643772125,0.3235170543193817,0.3307819664478302,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです,私から国に提案したのです
109,08:01.2,0.5739359855651855,0.121587187051773,0.4554455876350403,0.5883620977401733,0.5939786434173584,0.5575762987136841,-0.5814273953437805,-0.4829641878604889,-0.7779417634010315,-0.1325097382068634,-0.631596028804779,-0.8494166731834412,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが,殺されるのはごめんですが
110,08:03.5,0.6044826507568359,0.5817306041717529,0.5753138065338135,0.519913911819458,0.6155674457550049,0.5935333371162415,-0.267644315958023,-0.1090104579925537,-0.1033627837896347,-0.530595600605011,-0.6277437806129456,-0.2801818549633026,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと,椚ヶ丘中学校　3年E組の担任ならやってもいいと
111,08:08.1,0.6838082075119019,0.6620964407920837,0.6620964407920837,0.8226910829544067,0.7794877886772156,0.8226910829544067,0.4583908915519714,-0.0356254540383815,-0.0356254540383815,0.4369644820690155,0.0497034005820751,0.4369644820690155,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで,いや　なんで
112,08:09.5,0.5433871746063232,0.7489612698554993,0.7489612698554993,0.652865469455719,0.652865469455719,0.700302004814148,-0.002271581441164,-0.616570770740509,-0.6165706515312195,0.3066324591636657,0.3066324591636657,-0.339682012796402,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん,こいつの狙いは分からん
113,08:11.7,0.9030380249023438,0.4965762794017792,0.5106676816940308,0.9276646971702576,0.5706363916397095,0.5822978615760803,0.311127245426178,0.0786535441875457,-0.0353273265063762,0.0209488980472087,0.1549497991800308,0.1644113063812255,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は,しかし　われわれ政府は
114,08:13.6,0.8344669342041016,0.7356076240539551,0.7356075644493103,0.8706434369087219,0.7139501571655273,0.8071669340133667,-0.0628163963556289,-0.0350784324109554,-0.0350784324109554,0.0532854013144969,-0.0375463254749774,-0.2219653725624084,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した,君たち生徒に危害を加えないことを条件にやむなく承諾した
115,08:18.9,0.9489532709121704,0.891614556312561,0.8900099396705627,0.9678955078125,0.9290175437927246,0.8913829922676086,0.6813767552375793,0.6030935645103455,0.5949195623397827,0.5537323355674744,0.689319908618927,0.2575500309467315,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ,理由は二つ
116,08:20.4,0.9128531217575072,0.7461689114570618,0.685004711151123,0.8811947703361511,0.8587865829467773,0.7884421348571777,-0.1358164548873901,0.1635114103555679,-0.0194331221282482,0.0330095775425434,0.0396581031382083,-0.1814473420381546,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる,教師として毎日教室に来るのなら　監視ができる
117,08:24.2,0.6558504104614258,0.1534228920936584,0.183143675327301,0.814834475517273,0.2136435955762863,0.3921036124229431,0.2038612961769104,-0.3090119063854217,-0.5048158764839172,0.0429583378136158,-0.6280494332313538,-0.380451500415802,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも,何よりも
118,08:25.9,0.9027591347694396,0.1093552261590957,0.2343553006649017,0.9046080708503724,0.2851637005805969,0.5224545001983643,-0.245335578918457,-0.6292373538017273,-0.146776407957077,-0.2385426759719848,-0.2316797226667404,-0.6485294103622437,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る,30人もの人間が　至近距離からこいつを殺すチャンスを得る
119,08:33.4,0.6102015972137451,0.5834058523178101,0.6106345653533936,0.5834058523178101,0.6106345653533936,0.6192453503608704,-0.1958895176649093,0.1220927536487579,-0.1661492586135864,0.1220927685499191,-0.1661492586135864,-0.1311700940132141,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん,中村さん
120,08:35.4,0.8042776584625244,0.774875819683075,0.7748758792877197,0.8781172633171082,0.8060408234596252,0.8818572163581848,0.0580467619001865,-0.0466095842421054,-0.0466095618903636,0.0968371629714965,0.0267462469637393,0.0525633804500103,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです,暗殺は勉強の妨げにならないときにと言ったはずです
121,08:39.0,0.8918250799179077,0.8918250799179077,0.8576547503471375,0.8888728618621826,0.9600021243095398,0.9900310039520264,0.3273330926895141,0.3273330926895141,0.483569473028183,0.4867220222949981,0.5290346145629883,0.4601158201694488,すみません,すみません,すみません,すみません,すみません,すみません,すみません,すみません,すみません,すみません,すみません,すみません
122,08:40.1,0.7484607696533203,0.6510055065155029,0.9027100205421448,0.8086583614349365,0.8421585559844971,0.5807821750640869,0.1210830956697464,0.0711507350206375,-0.1427620351314544,0.2356818169355392,-0.7540363669395447,-0.1999876499176025,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい,罰として後ろで立って受講しなさい
123,08:44.0,0.6505733132362366,0.6225712299346924,0.6171750426292419,0.67498379945755,0.6056509017944336,0.4716026782989502,0.2420577108860016,-0.0947815924882888,-0.175469234585762,0.2921542227268219,-0.1705401390790939,-0.2467190623283386,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に,なんでこんな怪物がうちの担任に
124,08:47.0,0.921882390975952,0.6727468371391296,0.7635869383811951,0.8962497115135193,0.6898622512817383,0.7662739753723145,-0.0961228609085083,0.0300964228808879,-0.0261175967752933,0.0310589633882045,-0.3688146770000458,-0.015128631144762,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…,どうして僕らが暗殺なんか…
125,08:49.7,0.5119675397872925,0.5064992308616638,0.6135414838790894,0.5046119689941406,0.4280350804328918,0.3514526188373565,-0.0498463623225688,0.1584999561309814,0.0325314290821552,0.1057825088500976,0.1804485619068145,-0.1144356429576873,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた,そんな声は　この条件でかき消えた
126,08:53.8,0.4920027256011963,0.4444950819015503,0.4389689564704895,0.5095764398574829,0.4798835515975952,0.4309712946414947,0.5315588116645813,0.4453182220458984,0.4376143515110016,0.5702645182609558,0.4665250182151794,0.2676079869270324,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円,成功報酬は100億円
127,08:57.4,0.5680030584335327,0.365956038236618,0.5570270419120789,0.6394633054733276,0.7591769695281982,0.6239336729049683,-0.1801508963108062,-0.128643661737442,-0.4202567040920257,0.3251372277736664,-0.1445588767528534,0.0576363392174243,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ,当然の額だ
128,08:59.6,0.8199594020843506,0.6955703496932983,0.8014562129974365,0.8280889987945557,0.8332682847976685,0.7342972159385681,-0.4390217959880829,-0.5035916566848755,-0.3986401259899139,-0.0260063894093036,-0.3325569331645965,-0.271391361951828,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから,暗殺の成功は冗談抜きで地球を救うことなのだから
129,09:04.6,0.3092429637908935,0.485016793012619,0.5073264837265015,0.5761828422546387,0.4514031112194061,0.3243420720100403,-0.5406782627105713,-0.6744586825370789,-0.6442790627479553,-0.0759768486022949,-0.305681973695755,-0.3474409282207489,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている,幸いなことに　こいつは君たちをなめきっている
130,09:08.3,0.7478558421134949,0.749212920665741,0.749212920665741,0.8735958933830261,0.5822572112083435,0.5784590840339661,-0.5422351360321045,-0.4789395630359649,-0.4789392352104187,-0.6975013613700867,-0.7964237928390503,-0.5700772404670715,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ,見ろ　緑のしましまになったときは　なめている顔だ
131,09:12.0,0.9254342913627625,0.2568798959255218,0.8660653829574585,0.956555724143982,0.9366509914398192,0.2048001140356063,0.4590591490268707,-0.4601345956325531,0.2994023263454437,0.5387028455734253,0.6188783049583435,-0.631764829158783,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ,どんな皮膚だよ
132,09:13.1,0.6688409447669983,0.668861448764801,0.6322978138923645,0.9804309606552124,0.9195570349693298,0.6322978138923645,0.3645488917827606,-0.008895169943571,-0.2321792542934417,0.4413062036037445,0.6257911324501038,-0.2321792542934417,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう,当然でしょう
133,09:14.7,0.7602534890174866,0.612246572971344,0.5783746242523193,0.625312089920044,0.5848544836044312,0.5854544639587402,-0.3711585998535156,-0.3070746660232544,-0.2403834760189056,-0.1804393529891967,-0.2702109515666961,-0.2191736400127411,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない,国がやれない私を　君たちがやれるわけがない
134,09:18.5,0.8051242828369141,0.7041051387786865,0.6967441439628601,0.5731632113456726,0.4670153558254242,0.7114064693450928,0.0272563584148883,-0.2715998589992523,-0.2507914006710052,-0.0362229384481906,-0.4632582068443298,-0.0784862786531448,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も,最新鋭の戦闘機に襲われた時も
135,09:29.2,0.7005414962768555,0.6442631483078003,0.6360153555870056,0.662344217300415,0.6985412836074829,0.6759780049324036,-0.8176555037498474,-0.4301174581050873,-0.0594217367470264,-0.2813974618911743,-0.4304902851581573,-0.2558744847774505,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ,逆に空中でワックスをかけてやりましたよ
136,09:32.1,0.4580237865447998,0.3914796710014343,0.3914796710014343,0.7773792147636414,0.6363010406494141,0.2769117355346679,-0.4759424030780792,-0.2891643047332763,-0.2891643047332763,-0.623041570186615,0.0612165890634059,-0.1957940906286239,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする,だからなぜ手入れする
137,09:34.1,0.3316118121147156,0.65934818983078,0.5861377716064453,0.4444090723991394,0.3763020634651184,0.3544835150241852,-0.7126119136810303,-0.1314018964767456,-0.3657532036304474,-0.893208920955658,-0.3650622069835663,-0.3481813967227936,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい,君たちにはなめているこいつの隙をあわよくば突いてほしい
138,09:38.9,0.7953211069107056,0.6836892366409302,0.7131667137145996,0.8331857323646545,0.7785416841506958,0.7823993563652039,0.1217868328094482,-0.1079851388931274,-0.2590653002262115,0.0825944542884826,-0.214457169175148,-0.2691806852817535,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する,人間には無害で　こいつには効く武器と弾を支給する
139,09:43.6,0.7765569090843201,0.8240664005279541,0.8546961545944214,0.7354569435119629,0.7544542551040649,0.7897768020629883,0.634670615196228,0.5580815076828003,0.5048220157623291,0.6256468892097473,0.5800017714500427,0.6169076561927795,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ,君たちの家族や友人には絶対秘密だ
140,09:47.2,0.8937833905220032,0.731804609298706,0.731804609298706,0.9526590704917908,0.7704454660415649,0.7704454660415649,-0.0187142603099346,0.1974404007196426,0.1974404007196426,0.3697583973407745,0.4739634394645691,0.4739634394645691,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない,とにかく時間がない
141,09:49.0,0.8449262976646423,0.7825609445571899,0.8496149182319641,0.8737918138504028,0.7786809802055359,0.90724778175354,0.1293013840913772,0.0689535290002822,0.0141904465854167,0.3123838305473327,0.3396646380424499,0.3311043679714203,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない,地球が消えれば　逃げる場所など　どこにもない
142,09:52.9,0.7336528897285461,0.8412876725196838,0.4273129403591156,0.8686951398849487,0.8324712514877319,0.7450495958328247,-0.0928670018911361,0.1203293949365615,-0.0484872795641422,0.121405154466629,0.0948680639266967,0.1825253367424011,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです,そういうことです
